Temp,Humidity,Lower Light State,Middle Light State,Exhaust Fan State,Breeze Fan State,Heater State,Datetime
75.92,25.8,1,1,0,0,0,12:40:00 12/27/20 MST
75.38,27.4,1,1,0,0,0,12:50:00 12/27/20 MST
74.84,29.2,1,1,0,1,1,13:00:00 12/27/20 MST
75.38,20.1,1,1,0,0,0,13:10:00 12/27/20 MST
76.28,24.8,1,1,0,0,0,13:20:00 12/27/20 MST
75.92,27.2,1,1,0,0,0,13:30:00 12/27/20 MST
75.56,28.7,1,1,0,0,0,13:40:00 12/27/20 MST
75.2,29.8,1,1,0,0,0,13:50:00 12/27/20 MST
75.56,21.0,0,0,0,0,0,14:00:00 12/27/20 MST
71.96,21.3,0,0,0,1,1,14:10:00 12/27/20 MST
70.52,21.5,0,0,0,1,1,14:20:00 12/27/20 MST
69.26,22.5,0,0,0,1,1,14:30:00 12/27/20 MST
72.86,20.3,0,0,0,1,1,14:40:00 12/27/20 MST
71.24,20.4,0,0,0,1,1,14:50:00 12/27/20 MST
68.36,22.3,0,0,0,1,1,15:00:00 12/27/20 MST
72.86,20.7,0,0,0,1,1,15:10:00 12/27/20 MST
72.32,19.9,0,0,0,1,1,15:20:00 12/27/20 MST
69.8,21.0,0,0,0,1,1,15:30:00 12/27/20 MST
69.98,22.0,0,0,0,1,1,15:40:00 12/27/20 MST
72.5,19.9,0,0,0,1,1,15:50:00 12/27/20 MST
70.16,20.5,0,0,0,1,1,16:00:00 12/27/20 MST
68.9,22.5,0,0,0,1,1,16:10:00 12/27/20 MST
72.68,18.2,0,0,0,1,1,16:20:00 12/27/20 MST
70.88,18.9,0,0,0,1,1,16:30:00 12/27/20 MST
68.36,21.0,0,0,0,1,1,16:40:00 12/27/20 MST
73.58,19.3,0,0,0,1,1,16:50:00 12/27/20 MST
73.22,18.6,0,0,0,1,1,17:00:00 12/27/20 MST
70.34,19.8,0,0,0,1,1,17:10:00 12/27/20 MST
68.36,21.2,0,0,0,1,1,17:20:00 12/27/20 MST
72.32,19.6,0,0,0,1,1,17:30:00 12/27/20 MST
71.24,19.4,0,0,0,1,1,17:40:00 12/27/20 MST
68.36,20.8,0,0,0,1,1,17:50:00 12/27/20 MST
71.42,20.6,0,0,0,1,1,18:00:00 12/27/20 MST
70.16,21.5,0,0,0,1,1,18:10:00 12/27/20 MST
69.26,18.3,0,0,0,1,1,18:20:00 12/27/20 MST
67.64,20.4,0,0,0,1,1,18:30:00 12/27/20 MST
71.42,18.8,0,0,0,1,1,18:40:00 12/27/20 MST
69.8,19.2,0,0,0,1,1,18:50:00 12/27/20 MST
67.64,20.8,0,0,0,1,1,19:00:00 12/27/20 MST
70.7,19.5,0,0,0,1,1,19:10:00 12/27/20 MST
69.26,19.9,0,0,0,1,1,19:20:00 12/27/20 MST
63.68,21.5,0,0,0,1,1,19:30:00 12/27/20 MST
63.32,21.3,0,0,0,1,1,19:40:00 12/27/20 MST
68.72,21.5,0,0,0,1,1,19:50:00 12/27/20 MST
67.82,22.0,1,1,0,1,1,20:00:00 12/27/20 MST
75.2,18.7,1,1,0,0,0,20:10:00 12/27/20 MST
75.02,22.4,1,1,0,0,0,20:20:00 12/27/20 MST
74.48,19.8,1,1,0,1,1,20:30:00 12/27/20 MST
74.3,19.4,1,1,0,1,1,20:40:00 12/27/20 MST
76.82,20.6,1,1,0,0,0,20:50:00 12/27/20 MST
76.64,25.4,1,1,0,0,0,21:00:00 12/27/20 MST
76.46,28.2,1,1,0,0,0,21:10:00 12/27/20 MST
76.1,29.1,1,1,0,0,0,21:20:00 12/27/20 MST
75.56,29.2,1,1,0,0,0,21:30:00 12/27/20 MST
75.02,28.6,1,1,0,0,0,21:40:00 12/27/20 MST
75.02,29.1,1,1,0,0,0,21:50:00 12/27/20 MST
75.02,29.7,1,1,0,0,0,22:00:00 12/27/20 MST
73.58,20.6,1,1,0,1,1,22:10:00 12/27/20 MST
74.48,20.0,1,1,0,1,1,22:20:00 12/27/20 MST
77.72,21.0,1,1,0,0,0,22:30:00 12/27/20 MST
76.46,25.7,1,1,0,0,0,22:40:00 12/27/20 MST
75.56,28.0,1,1,0,0,0,22:50:00 12/27/20 MST
74.84,29.3,1,1,0,1,1,23:00:00 12/27/20 MST
74.48,19.7,1,1,0,1,1,23:10:00 12/27/20 MST
77.54,21.0,1,1,0,0,0,23:20:00 12/27/20 MST
76.1,26.3,1,1,0,0,0,23:30:00 12/27/20 MST
75.38,29.0,1,1,0,0,0,23:40:00 12/27/20 MST
74.66,29.5,1,1,0,1,1,23:50:00 12/27/20 MST
74.84,19.7,1,1,0,1,1,00:00:00 12/28/20 MST
77.54,20.5,1,1,0,0,0,00:10:00 12/28/20 MST
76.1,26.7,1,1,0,0,0,00:20:00 12/28/20 MST
75.02,28.0,1,1,0,0,0,00:30:00 12/28/20 MST
73.22,19.9,1,1,0,1,1,00:40:00 12/28/20 MST
76.1,18.8,1,1,0,0,0,00:50:00 12/28/20 MST
76.1,25.0,1,1,0,0,0,01:00:00 12/28/20 MST
75.2,27.9,1,1,0,0,0,01:10:00 12/28/20 MST
73.76,19.7,1,1,0,1,1,01:20:00 12/28/20 MST
74.12,19.6,1,1,0,1,1,01:30:00 12/28/20 MST
77.36,21.1,1,1,0,0,0,01:40:00 12/28/20 MST
75.74,26.0,1,1,0,0,0,01:50:00 12/28/20 MST
75.02,29.1,1,1,0,0,0,02:00:00 12/28/20 MST
73.4,20.4,1,1,0,1,1,02:10:00 12/28/20 MST
75.2,19.7,1,1,0,0,0,02:20:00 12/28/20 MST
75.74,24.3,1,1,0,0,0,02:30:00 12/28/20 MST
75.02,28.0,1,1,0,0,0,02:40:00 12/28/20 MST
73.76,20.4,1,1,0,1,1,02:50:00 12/28/20 MST
73.4,20.1,1,1,0,1,1,03:00:00 12/28/20 MST
76.28,21.4,1,1,0,0,0,03:10:00 12/28/20 MST
75.2,27.0,1,1,0,0,0,03:20:00 12/28/20 MST
73.76,20.5,1,1,0,1,1,03:30:00 12/28/20 MST
73.94,20.4,1,1,0,1,1,03:40:00 12/28/20 MST
77.18,20.7,1,1,0,0,0,03:50:00 12/28/20 MST
75.56,26.6,1,1,0,0,0,04:00:00 12/28/20 MST
74.84,28.7,1,1,0,1,1,04:10:00 12/28/20 MST
73.22,20.3,1,1,0,1,1,04:20:00 12/28/20 MST
76.28,19.8,1,1,0,0,0,04:30:00 12/28/20 MST
76.28,24.6,1,1,0,0,0,04:40:00 12/28/20 MST
75.2,27.9,1,1,0,0,0,04:50:00 12/28/20 MST
73.76,20.6,1,1,0,1,1,05:00:00 12/28/20 MST
73.58,19.8,1,1,0,1,1,05:10:00 12/28/20 MST
76.82,21.2,1,1,0,0,0,05:20:00 12/28/20 MST
75.56,26.9,1,1,0,0,0,05:30:00 12/28/20 MST
74.84,29.0,1,1,0,1,1,05:40:00 12/28/20 MST
73.22,20.3,1,1,0,1,1,05:50:00 12/28/20 MST
75.74,19.9,1,1,0,0,0,06:00:00 12/28/20 MST
76.1,24.2,1,1,0,0,0,06:10:00 12/28/20 MST
75.02,28.4,1,1,0,0,0,06:20:00 12/28/20 MST
73.76,20.7,1,1,0,1,1,06:30:00 12/28/20 MST
73.4,20.4,1,1,0,1,1,06:40:00 12/28/20 MST
76.28,21.5,1,1,0,0,0,06:50:00 12/28/20 MST
75.02,27.1,1,1,0,0,0,07:00:00 12/28/20 MST
73.76,20.5,1,1,0,1,1,07:10:00 12/28/20 MST
73.22,20.6,1,1,0,1,1,07:20:00 12/28/20 MST
76.28,21.4,1,1,0,0,0,07:30:01 12/28/20 MST
75.02,26.0,1,1,0,0,0,07:40:00 12/28/20 MST
73.76,20.6,1,1,0,1,1,07:50:00 12/28/20 MST
73.22,20.5,1,1,0,1,1,08:00:00 12/28/20 MST
76.1,21.6,1,1,0,0,0,08:10:00 12/28/20 MST
75.02,26.9,1,1,0,0,0,08:20:00 12/28/20 MST
74.12,20.5,1,1,0,1,1,08:30:00 12/28/20 MST
73.22,20.1,1,1,0,1,1,08:40:00 12/28/20 MST
76.1,19.7,1,1,0,0,0,08:50:00 12/28/20 MST
75.2,21.0,1,1,0,0,0,09:00:00 12/28/20 MST
72.86,21.1,1,1,0,1,1,09:10:00 12/28/20 MST
72.5,20.7,1,1,0,1,1,09:20:00 12/28/20 MST
76.28,19.3,1,1,0,0,0,09:30:00 12/28/20 MST
75.92,23.4,1,1,0,0,0,09:40:00 12/28/20 MST
74.48,27.8,1,1,0,1,1,09:50:00 12/28/20 MST
72.86,20.7,1,1,0,1,1,10:00:00 12/28/20 MST
75.74,19.8,1,1,0,0,0,10:10:00 12/28/20 MST
75.56,25.1,1,1,0,0,0,10:20:00 12/28/20 MST
74.48,28.0,1,1,0,1,1,10:30:00 12/28/20 MST
73.22,20.5,1,1,0,1,1,10:40:00 12/28/20 MST
75.2,20.5,1,1,0,0,0,10:50:00 12/28/20 MST
75.56,25.3,1,1,0,0,0,11:00:00 12/28/20 MST
74.48,20.5,1,1,0,1,1,11:10:00 12/28/20 MST
73.58,20.3,1,1,0,1,1,11:20:00 12/28/20 MST
76.28,20.0,0,0,0,0,0,11:30:00 12/28/20 MST
74.3,21.9,1,1,0,1,1,11:40:00 12/28/20 MST
ERR,ERR,1,1,0,0,0,11:50:01 12/28/20 MST
72.14,22.5,1,1,0,1,1,12:00:00 12/28/20 MST
76.1,20.5,1,1,0,0,0,12:10:00 12/28/20 MST
75.56,25.5,1,1,0,0,0,12:20:00 12/28/20 MST
74.66,28.8,1,1,0,1,1,12:30:00 12/28/20 MST
ERR,ERR,1,1,0,1,1,12:40:00 12/28/20 MST
75.92,20.7,1,1,0,0,0,12:50:00 12/28/20 MST
72.32,25.9,1,1,0,1,1,13:00:00 12/28/20 MST
73.04,25.6,1,1,0,1,1,13:10:00 12/28/20 MST
72.68,21.7,1,1,0,1,1,13:20:00 12/28/20 MST
ERR,ERR,1,1,0,1,1,13:30:00 12/28/20 MST
76.46,22.6,1,1,0,0,0,13:40:00 12/28/20 MST
75.2,27.4,1,1,0,0,0,13:50:00 12/28/20 MST
73.58,22.0,0,0,0,1,1,14:00:00 12/28/20 MST
69.62,25.0,0,0,0,1,1,14:10:00 12/28/20 MST
72.14,22.7,0,0,0,1,1,14:20:00 12/28/20 MST
68.9,23.7,0,0,0,1,1,14:30:00 12/28/20 MST
66.2,23.5,1,1,0,1,1,14:40:00 12/28/20 MST
64.22,26.3,1,1,0,1,1,14:50:00 12/28/20 MST
69.62,23.1,1,1,0,1,1,15:00:00 12/28/20 MST
70.52,25.7,1,1,0,1,1,15:10:00 12/28/20 MST
74.84,22.6,1,1,0,1,1,15:20:00 12/28/20 MST
71.96,23.2,0,0,0,1,1,15:30:00 12/28/20 MST
67.82,26.6,0,0,0,1,1,15:40:00 12/28/20 MST
71.78,24.2,0,0,0,1,1,15:50:00 12/28/20 MST
70.16,24.7,0,0,0,1,1,16:00:00 12/28/20 MST
67.46,27.7,0,0,0,1,1,16:10:00 12/28/20 MST
70.52,25.7,0,0,0,1,1,16:20:00 12/28/20 MST
69.26,25.5,0,0,0,1,1,16:30:00 12/28/20 MST
66.92,27.1,0,0,0,1,1,16:40:00 12/28/20 MST
70.52,25.5,0,0,0,1,1,16:50:00 12/28/20 MST
69.44,24.5,0,0,0,1,1,17:00:00 12/28/20 MST
67.1,25.8,0,0,0,1,1,17:10:00 12/28/20 MST
70.16,27.4,0,0,0,1,1,17:20:00 12/28/20 MST
70.52,25.3,0,0,0,1,1,17:30:00 12/28/20 MST
68.36,25.7,0,0,0,1,1,17:40:00 12/28/20 MST
67.46,26.8,0,0,0,1,1,17:50:00 12/28/20 MST
70.16,26.2,0,0,0,1,1,18:00:00 12/28/20 MST
68.54,24.8,0,0,0,1,1,18:10:00 12/28/20 MST
66.92,27.1,0,0,0,1,1,18:20:00 12/28/20 MST
70.7,26.5,0,0,0,1,1,18:30:00 12/28/20 MST
69.26,25.0,0,0,0,1,1,18:40:00 12/28/20 MST
66.74,25.9,0,0,0,1,1,18:50:00 12/28/20 MST
69.98,25.8,0,0,0,1,1,19:00:00 12/28/20 MST
69.8,24.8,0,0,0,1,1,19:10:00 12/28/20 MST
67.28,25.0,0,0,0,1,1,19:20:00 12/28/20 MST
68.9,26.7,0,0,0,1,1,19:30:00 12/28/20 MST
70.16,24.7,0,0,0,1,1,19:40:00 12/28/20 MST
68.18,25.9,0,0,0,1,1,19:50:00 12/28/20 MST
67.46,26.5,1,1,0,1,1,20:00:00 12/28/20 MST
73.4,22.8,1,1,0,1,1,20:10:00 12/28/20 MST
72.86,22.4,1,1,0,1,1,20:20:00 12/28/20 MST
71.24,23.3,1,1,0,1,1,20:30:00 12/28/20 MST
73.76,22.9,1,1,0,1,1,20:40:00 12/28/20 MST
75.02,21.6,1,1,0,1,1,20:50:00 12/28/20 MST
73.04,22.6,1,1,0,1,1,21:00:00 12/28/20 MST
75.56,22.6,1,1,0,1,1,21:10:00 12/28/20 MST
76.28,21.6,1,1,0,1,1,21:20:00 12/28/20 MST
74.3,22.3,1,1,0,1,1,21:30:00 12/28/20 MST
73.58,23.0,1,1,0,1,1,21:40:00 12/28/20 MST
76.82,21.9,1,1,0,1,1,21:50:00 12/28/20 MST
75.2,21.6,1,1,0,1,1,22:00:00 12/28/20 MST
73.22,23.0,1,1,0,1,1,22:10:00 12/28/20 MST
77.18,21.6,1,1,0,1,1,22:20:00 12/28/20 MST
75.92,21.5,1,1,0,1,1,22:30:00 12/28/20 MST
73.76,22.7,1,1,0,1,1,22:40:00 12/28/20 MST
76.46,22.3,1,1,0,1,1,22:50:00 12/28/20 MST
78.44,20.8,1,1,0,1,1,23:00:00 12/28/20 MST
76.28,21.5,1,1,0,1,1,23:10:00 12/28/20 MST
73.94,22.5,1,1,0,1,1,23:20:00 12/28/20 MST
76.46,22.0,1,1,0,1,1,23:30:00 12/28/20 MST
76.28,21.5,1,1,0,1,1,23:40:00 12/28/20 MST
73.94,22.3,1,1,0,1,1,23:50:00 12/28/20 MST
76.46,22.8,1,1,0,1,1,00:00:00 12/29/20 MST
77.72,21.0,1,1,0,1,1,00:10:00 12/29/20 MST
75.56,21.9,1,1,0,1,1,00:20:00 12/29/20 MST
73.4,23.0,1,1,0,1,1,00:30:01 12/29/20 MST
77.18,21.7,1,1,0,1,1,00:40:00 12/29/20 MST
75.74,21.3,1,1,0,1,1,00:50:00 12/29/20 MST
73.76,22.4,1,1,0,1,1,01:00:00 12/29/20 MST
76.64,22.2,1,1,0,1,1,01:10:00 12/29/20 MST
75.92,21.8,1,1,0,1,1,01:20:00 12/29/20 MST
73.76,22.6,1,1,0,1,1,01:30:00 12/29/20 MST
77.0,22.6,1,1,0,1,1,01:40:00 12/29/20 MST
77.54,21.0,1,1,0,1,1,01:50:00 12/29/20 MST
75.38,21.7,1,1,0,1,1,02:00:00 12/29/20 MST
73.94,23.0,1,1,0,1,1,02:10:00 12/29/20 MST
77.54,21.9,1,1,0,1,1,02:20:00 12/29/20 MST
76.1,21.6,1,1,0,1,1,02:30:00 12/29/20 MST
73.76,22.5,1,1,0,1,1,02:40:00 12/29/20 MST
77.18,22.1,1,1,0,1,1,02:50:00 12/29/20 MST
76.82,21.7,1,1,0,1,1,03:00:00 12/29/20 MST
74.66,22.2,1,1,0,1,1,03:10:00 12/29/20 MST
75.2,22.6,1,1,0,1,1,03:20:00 12/29/20 MST
78.44,20.6,1,1,0,1,1,03:30:00 12/29/20 MST
76.64,21.8,1,1,0,1,1,03:40:00 12/29/20 MST
74.12,22.3,1,1,0,1,1,03:50:00 12/29/20 MST
76.46,22.4,1,1,0,1,1,04:00:00 12/29/20 MST
75.92,21.5,1,1,0,1,1,04:10:00 12/29/20 MST
73.76,22.7,1,1,0,1,1,04:20:00 12/29/20 MST
76.46,22.2,1,1,0,1,1,04:30:00 12/29/20 MST
76.1,21.5,1,1,0,1,1,04:40:00 12/29/20 MST
73.76,22.5,1,1,0,1,1,04:50:00 12/29/20 MST
76.46,22.6,1,1,0,1,1,05:00:00 12/29/20 MST
76.46,21.9,1,1,0,1,1,05:10:00 12/29/20 MST
74.48,22.0,1,1,0,1,1,05:20:00 12/29/20 MST
75.2,23.1,1,1,0,1,1,05:30:00 12/29/20 MST
77.0,21.6,1,1,0,1,1,05:40:00 12/29/20 MST
74.84,21.6,1,1,0,1,1,05:50:00 12/29/20 MST
73.94,23.0,1,1,0,1,1,06:00:00 12/29/20 MST
77.36,21.7,1,1,0,1,1,06:10:00 12/29/20 MST
75.74,21.4,1,1,0,1,1,06:20:00 12/29/20 MST
73.4,22.6,1,1,0,1,1,06:30:00 12/29/20 MST
77.18,22.0,1,1,0,1,1,06:40:00 12/29/20 MST
76.46,21.3,1,1,0,1,1,06:50:00 12/29/20 MST
74.3,21.9,1,1,0,1,1,07:00:00 12/29/20 MST
75.56,22.4,1,1,0,1,1,07:10:00 12/29/20 MST
77.18,21.2,1,1,0,1,1,07:20:00 12/29/20 MST
75.02,21.7,1,1,0,1,1,07:30:00 12/29/20 MST
73.58,22.6,1,1,0,1,1,07:40:00 12/29/20 MST
77.18,21.1,1,1,0,1,1,07:50:00 12/29/20 MST
75.74,21.9,1,1,0,1,1,08:00:00 12/29/20 MST
73.4,22.3,1,1,0,1,1,08:10:00 12/29/20 MST
77.0,21.9,1,1,0,1,1,08:20:00 12/29/20 MST
76.46,21.3,1,1,0,1,1,08:30:00 12/29/20 MST
74.12,21.6,1,1,0,1,1,08:40:00 12/29/20 MST
75.74,22.6,1,1,0,1,1,08:50:00 12/29/20 MST
77.18,21.0,1,1,0,1,1,09:00:00 12/29/20 MST
75.2,21.3,1,1,0,1,1,09:10:00 12/29/20 MST
73.4,22.9,1,1,0,1,1,09:20:00 12/29/20 MST
77.0,21.6,1,1,0,1,1,09:30:00 12/29/20 MST
75.56,21.8,1,1,0,1,1,09:40:00 12/29/20 MST
73.22,22.5,1,1,0,1,1,09:50:00 12/29/20 MST
77.36,21.9,1,1,0,1,1,10:00:00 12/29/20 MST
77.72,21.7,1,1,0,1,1,10:20:58 12/29/20 MST
77.72,21.7,1,1,0,1,1,10:20:59 12/29/20 MST
72.86,23.2,1,1,0,1,1,10:30:00 12/29/20 MST
68.0,27.3,1,1,0,1,1,11:00:00 12/29/20 MST
69.44,25.0,1,1,0,1,1,11:10:00 12/29/20 MST
73.58,23.3,1,1,0,1,1,11:20:00 12/29/20 MST
